time,open,high,low,close,SMA50,SMA100,SMA200,Basis_BB,Upper_BB,Lower_BB,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,Histogram(Signal-MACD),MACD(fast-slow),Signal_sma9,OnBalanceVolume,StochasticOscillator,StochasticOscillator_SMA3,Accumulation/Distribution,Aroon Up,Aroon Down
14/02/2022,439.92,441.6,435.34,439.02,459.2022,456.1515,444.22175,445.695,461.316756,430.073244,40.3061702,42.99641037,NaN,NaN,NaN,NaN,NaN,NaN,0.187295318,-3.806799235,-3.994094553,10389305463,36.96369637,52.12872237,39783560917,42.85714286,0
15/02/2022,443.73,446.28,443.18,446.1,459.0558,456.1807,444.36125,445.1755,459.9973129,430.3536871,46.38776725,44.4799159,NaN,NaN,NaN,NaN,NaN,NaN,0.313629079,-3.602058204,-3.915687283,10477964966,60.330033,46.75693465,39861924478,35.71428571,14.28571429
16/02/2022,443.93,448.055,441.94,446.6,458.812,456.2076,444.51615,444.918,459.4501005,430.3858995,46.79998001,46.06886569,NaN,NaN,NaN,NaN,NaN,NaN,0.443979084,-3.360713428,-3.804692512,10562828551,61.98019802,53.09130913,39906403266,28.57142857,7.142857143
17/02/2022,443.22,446.5652,436.42,437.06,458.1876,456.1518,444.6227,444.4335,459.3305256,429.5364744,40.41495397,46.2160855,NaN,NaN,NaN,NaN,NaN,NaN,-0.071728033,-3.894352553,-3.82262452,10460569443,7.55048288,43.28690463,39817045990,21.42857143,0
18/02/2022,437.33,438.66,431.82,434.23,457.4818,456.1569,444.6985,444.246,459.5519954,428.9400046,38.72702606,45.68043305,NaN,NaN,NaN,NaN,NaN,NaN,-0.536957011,-4.493820785,-3.956863773,10327926547,9.163498099,26.231393,39777873672,14.28571429,100
22/02/2022,431.89,435.5,425.86,429.57,456.7462,456.1081,444.73575,443.7325,460.2374446,427.2275554,36.05659892,44.76236672,NaN,NaN,NaN,NaN,NaN,NaN,-1.06172169,-5.284015886,-4.222294196,10203534717,11.50030998,9.404763653,39749227421,7.142857143,100
23/02/2022,432.66,433.26,421.35,421.95,455.7704,456.0362,444.7558,443.1065,461.7768608,424.4361392,32.15238573,43.30206533,NaN,NaN,32.15238573,NaN,NaN,NaN,-1.782773567,-6.450761154,-4.667987587,10070956712,1.642485628,7.435431236,39630007401,0,100
24/02/2022,411.02,428.76,410.64,428.3,455.005,455.9768,444.82625,442.8525,462.1721748,423.5328252,38.16150866,42.87051404,NaN,NaN,NaN,NaN,NaN,NaN,-1.693459661,-6.784812163,-5.091352503,10284899658,37.38357324,16.84212295,39833087902,28.57142857,100
25/02/2022,429.61,437.84,427.86,437.75,454.4928,456.0679,444.98795,443.178,461.914678,424.441322,45.84808732,42.85855021,NaN,NaN,NaN,NaN,NaN,NaN,-0.899211669,-6.215367089,-5.31615542,10406704117,57.38780694,32.13795527,39952695487,21.42857143,92.85714286
28/02/2022,432.03,438.2,430.7,436.63,453.8134,456.1032,445.1197,442.912,461.8607135,423.9632865,45.13205894,42.87243333,NaN,NaN,NaN,NaN,NaN,NaN,-0.377263663,-5.787734998,-5.410471336,10261089088,55.0169348,49.92943833,40037346357,14.28571429,85.71428571
01/03/2022,435.04,437.17,427.11,429.98,453.084,456.054,445.1867,441.9155,461.3766053,422.4543947,41.03431767,42.35542607,NaN,NaN,NaN,NaN,NaN,NaN,-0.40540121,-5.917222847,-5.511821638,10123303180,40.93988146,51.1148744,39978177856,7.142857143,78.57142857
02/03/2022,432.37,439.72,431.57,437.89,452.6444,456.0463,445.29855,441.1625,460.0133746,422.3116254,47.17780989,41.89030497,NaN,NaN,NaN,NaN,47.17780989,NaN,0.153262469,-5.320243552,-5.473506021,10241029705,57.89250053,51.2831056,40043035782,0,71.42857143
03/03/2022,440.47,441.11,433.8,435.71,452.259,456.0248,445.4174,440.0805,457.5221599,422.6388401,45.7626932,41.79642484,NaN,NaN,NaN,NaN,NaN,NaN,0.40616617,-4.965798308,-5.371964478,10135527990,61.19858416,53.34365538,39992666290,0,64.28571429
04/03/2022,431.75,433.37,427.88,432.17,451.6412,455.9996,445.52395,439.359,456.8559619,421.8620381,43.48185742,41.96022966,NaN,NaN,NaN,NaN,NaN,NaN,0.366450054,-4.913901911,-5.280351965,10021444734,57.54376587,58.87828352,40056877085,0,57.14285714
07/03/2022,431.55,432.3018,419.36,419.43,450.676,455.8577,445.5447,437.8955,456.8575278,418.9334722,36.4423854,41.68424503,NaN,NaN,NaN,NaN,NaN,NaN,-0.442550232,-5.833539755,-5.390989523,9883548174,23.49325137,47.41186713,39920472243,14.28571429,50
08/03/2022,419.62,427.21,415.12,416.25,449.589,455.6684,445.55125,436.345,456.9874093,415.7025907,34.92260444,40.86530483,NaN,NaN,34.92260444,NaN,NaN,NaN,-1.080208273,-6.741249863,-5.661041591,9718775430,14.99398637,32.01033454,39786500690,7.142857143,42.85714286
09/03/2022,425.14,429.51,422.82,427.41,448.592,455.5175,445.59245,435.1685,455.0163334,415.3206666,43.78318534,40.6498195,NaN,NaN,NaN,NaN,NaN,NaN,-0.659437912,-6.485338981,-5.825901069,9835766195,46.68032467,28.38918747,39830044338,0,35.71428571
10/03/2022,422.52,426.43,420.44,425.48,447.5642,455.3136,445.62865,433.5655,450.9532733,416.1777267,42.70040144,40.81306575,NaN,NaN,NaN,NaN,NaN,NaN,-0.43119284,-6.364892119,-5.933699279,9741793540,48.70364293,36.79265132,39894209306,0,28.57142857
11/03/2022,428.12,428.77,419.53,420.07,446.416,455.0424,445.63365,432.103,448.8530413,415.3529587,39.73405443,40.88499634,NaN,NaN,NaN,NaN,NaN,NaN,-0.556686568,-6.629557488,-6.072870921,9646157263,30.94847391,42.11081384,39809751295,57.14285714,21.42857143
14/03/2022,420.89,424.55,415.79,417,445.2328,454.706,445.6222,430.93,448.4432064,413.4167936,38.11589285,41.03208877,NaN,NaN,NaN,NaN,NaN,NaN,-0.746716198,-7.006266168,-6.25954997,9550428075,20.87298983,33.50836889,39740467842,50,14.28571429
15/03/2022,419.77,426.84,418.42,426.17,444.257,454.4436,445.65285,430.2875,447.5067646,413.0682354,45.28377382,41.97004506,NaN,NaN,NaN,NaN,NaN,NaN,-0.184403892,-6.490054835,-6.305650943,9656647192,50.96816541,34.26320971,39829782729,42.85714286,7.142857143
16/03/2022,429.89,435.68,424.8,435.62,443.4152,454.2639,445.7326,429.7635,445.6091572,413.9178428,51.51617863,42.92395006,NaN,NaN,NaN,NaN,NaN,NaN,0.838273663,-5.257808864,-6.096082527,9801601997,78.87649096,50.2392154,39973138767,35.71428571,0
17/03/2022,433.59,441.07,433.19,441.07,442.6856,454.1434,445.8363,429.487,444.3076911,414.6663089,54.71949723,43.55762219,NaN,NaN,NaN,NaN,NaN,NaN,1.83870754,-3.797698102,-5.636405642,9904278867,99.84609465,76.56358367,40075815637,28.57142857,50
18/03/2022,438,444.86,437.22,444.52,442.2084,454.0331,445.96505,429.86,445.7604566,413.9595434,56.67108627,44.38183843,NaN,NaN,NaN,NaN,NaN,NaN,2.640929,-2.335244393,-4.976173392,10010624411,98.85675857,92.52644806,40172695871,100,42.85714286
21/03/2022,444.34,446.46,440.68,444.39,441.7374,453.9174,446.074,430.368,447.4031714,413.3328286,56.57214244,45.49168306,NaN,NaN,NaN,NaN,NaN,NaN,3.042374534,-1.173205226,-4.215579759,9922274648,93.39502234,97.36595852,40197763970,100,35.71428571
22/03/2022,445.86,450.58,445.86,449.59,441.4074,453.8739,446.211,431.369,450.3415791,412.3964209,59.60985871,46.37968654,NaN,NaN,NaN,NaN,NaN,NaN,3.504791004,0.165408996,-3.339382008,9996925042,97.20812183,96.48663425,40241099156,100,28.57142857
23/03/2022,446.91,448.49,443.71,443.8,440.9732,453.7287,446.3186,432.4615,451.6538675,413.2691325,54.99692598,47.0392746,NaN,NaN,NaN,NaN,NaN,NaN,3.271837989,0.750415478,-2.521422511,9917498944,80.87986464,90.49433627,40164663999,92.85714286,21.42857143
24/03/2022,445.94,450.5,444.76,450.49,440.588,453.6411,446.4628,433.571,454.1856733,412.9563267,58.94974662,48.14412383,NaN,NaN,NaN,NaN,NaN,NaN,3.404239896,1.73387736,-1.670362537,9982235836,99.74619289,92.61139312,40229175327,85.71428571,14.28571429
25/03/2022,451.16,452.98,448.43,452.69,440.2214,453.5676,446.6082,434.318,456.5068969,412.1291031,60.18814006,49.84024916,NaN,NaN,NaN,NaN,NaN,NaN,3.464398203,2.660135217,-0.804262986,10059337160,99.23402007,93.28669253,40296448351,100,7.142857143
28/03/2022,452.06,455.91,450.06,455.91,440.049,453.5077,446.7662,435.282,459.381871,411.182129,61.99530553,51.77401352,NaN,NaN,NaN,NaN,NaN,NaN,3.533319976,3.612386984,0.079067008,10127866927,100,99.66007099,40364978118,100,0
29/03/2022,460.02,462.07,457.18,461.55,439.9856,453.476,446.94765,436.8605,463.3787288,410.3422712,64.99275138,53.28898253,NaN,NaN,NaN,NaN,64.99275138,NaN,3.750507121,4.767200909,1.016693788,10214448469,98.87640449,99.37014152,40433145589,100,21.42857143
30/03/2022,460.34,461.195,456.465,458.7,440.0298,453.3939,447.11875,437.901,466.0801887,409.7218113,62.31803173,54.69024183,NaN,NaN,NaN,NaN,NaN,NaN,3.49887869,5.390292151,1.891413461,10134781527,92.71823682,97.19821377,40428766434,92.85714286,14.28571429
31/03/2022,457.89,458.76,451.16,451.64,440.0276,453.225,447.2664,438.6975,467.4780656,409.9169344,56.15305733,55.86302775,NaN,NaN,NaN,NaN,NaN,NaN,2.6899495,5.253850336,2.563900836,10013081579,77.46326707,89.68596946,40322439111,85.71428571,7.142857143
01/04/2022,453.31,453.46,449.14,452.92,440.151,453.0649,447.42115,439.735,468.991616,410.478384,56.98393705,57.2107452,NaN,NaN,NaN,NaN,NaN,NaN,2.100228773,5.189186801,3.088958029,10102130352,79.03780069,83.07310153,40389225691,78.57142857,0
04/04/2022,453.13,456.91,452.26,456.8,440.5274,452.9591,447.63055,441.6035,470.2001545,413.0068455,59.48986714,58.22546615,NaN,NaN,NaN,NaN,NaN,NaN,1.839956878,5.388904126,3.548947248,10161731352,85.85994097,80.78700291,40446006859,71.42857143,0
05/04/2022,455.22,457.83,449.82,451.03,440.7512,452.8332,447.7814,443.3425,469.7031516,416.9818484,54.41327869,58.43240187,NaN,NaN,NaN,NaN,NaN,NaN,1.179786921,5.0236809,3.843893979,10087516851,61.77285319,75.55686495,40394214217,64.28571429,0
06/04/2022,446.89,448.93,443.47,446.52,440.9922,452.6607,447.89845,444.298,469.645237,418.950763,50.76663956,58.15005489,NaN,NaN,NaN,NaN,NaN,NaN,0.381297091,4.320515342,3.939218251,9980619070,37.42454728,61.68578048,40406744360,57.14285714,0
07/04/2022,445.59,450.69,443.53,448.77,441.3,452.4757,448.0293,445.4625,469.3420836,421.5829164,52.47774051,57.85053019,NaN,NaN,NaN,NaN,NaN,NaN,-0.031492446,3.899852694,3.93134514,10058716284,37.82141187,45.67293745,40442957034,50,0
08/04/2022,447.97,450.63,445.94,447.57,441.6266,452.2771,448.14165,446.8375,467.6846704,425.9903296,51.4506924,57.48471233,NaN,NaN,NaN,NaN,NaN,NaN,-0.400992565,3.430104434,3.831096999,9979443573,22.04301075,32.42965664,40418786464,42.85714286,0
11/04/2022,444.11,445,439.39,439.92,441.586,451.9835,448.2082,447.9835,464.1348569,431.8321431,45.35645168,56.46661183,NaN,NaN,NaN,NaN,NaN,NaN,-1.134699896,2.412722129,3.547422025,9889673035,2.33686067,20.7337611,40345977917,35.71428571,100
12/04/2022,443.08,445.75,436.6501,438.29,441.3536,451.685,448.2623,448.5895,462.1181518,435.0608482,44.15631137,55.69228222,NaN,NaN,44.15631137,NaN,NaN,NaN,-1.671454555,1.458103831,3.129558386,9805309400,6.451244891,10.27703877,40292020753,28.57142857,100
13/04/2022,438.03,444.11,437.84,443.31,441.1608,451.4208,448.34035,448.974,461.3984153,436.5495847,48.66172833,54.95742377,NaN,NaN,NaN,NaN,NaN,NaN,-1.628428481,1.094022785,2.722451266,9879379794,26.19955232,11.66255263,40347189611,21.42857143,92.85714286
14/04/2022,443.55,444.7301,437.68,437.79,440.7696,451.1098,448.389,448.81,461.7243424,435.8956576,44.41806812,53.83099006,NaN,NaN,NaN,NaN,NaN,NaN,-1.893189232,0.355964725,2.249153958,9781510343,4.484282,12.37835974,40252374199,14.28571429,85.71428571
18/04/2022,436.81,439.75,435.61,437.97,440.597,450.8138,448.4267,448.4825,462.1269683,434.8380317,44.58776617,52.58759439,NaN,NaN,NaN,NaN,NaN,NaN,-1.968909962,-0.211983495,1.756926467,9847512841,8.919123205,13.20098584,40261620926,7.142857143,100
19/04/2022,437.86,445.8,437.68,445.04,440.5238,450.5823,448.4833,448.515,462.1233702,434.9066298,50.92545714,51.58278766,NaN,NaN,NaN,NaN,50.92545714,NaN,-1.477983414,-0.090552801,1.387430614,9925333854,36.85753371,16.75364631,40324874459,0,92.85714286
20/04/2022,446.92,447.57,443.48,444.71,440.4728,450.335,448.5422,448.271,461.9682288,434.5737712,50.634352,50.74823911,NaN,NaN,NaN,NaN,NaN,NaN,-1.126510602,-0.020707639,1.105802963,9860109405,39.30885529,28.3618374,40298880363,0,85.71428571
21/04/2022,448.54,450.01,437.1,438.06,440.2152,450.1259,448.5602,447.984,462.2717408,433.6962592,45.04623126,49.95489439,NaN,NaN,NaN,NaN,NaN,NaN,-1.281629564,-0.496233991,0.785395572,9774692078,11.02610261,29.06416387,40226166465,0,78.57142857
22/04/2022,436.91,438.0825,425.44,426.04,439.5852,449.7403,448.5358,446.7615,463.8849731,429.6380269,37.0803798,48.53321173,NaN,NaN,NaN,NaN,NaN,NaN,-2.085918605,-1.822002684,0.263915921,9642220306,1.852423588,17.39579383,40106268640,14.28571429,100
25/04/2022,423.67,428.69,418.84,428.51,439.169,449.4698,448.50075,445.5525,464.1793794,426.9256206,39.44992814,47.10178751,NaN,NaN,NaN,NaN,NaN,NaN,-2.325460536,-2.642909748,-0.317449213,9761868054,24.80123108,12.55991909,40221543475,7.142857143,100
26/04/2022,425.83,426.04,416.07,416.1,438.6818,449.1258,448.39585,443.562,465.5425974,421.5814026,32.77199747,45.55598171,NaN,NaN,32.77199747,NaN,NaN,NaN,-3.142779377,-4.245923434,-1.103144057,9657871742,0.086655113,8.913436595,40118173019,0,100
27/04/2022,417.24,422.92,415.01,417.27,438.2468,448.7245,448.30425,441.348,464.5229801,418.1730199,33.90790756,44.35178657,NaN,NaN,NaN,NaN,NaN,NaN,-3.405585484,-5.360125913,-1.954540428,9779901732,6.334080717,10.40732231,40065874451,7.142857143,100
28/04/2022,422.29,429.64,417.6,427.81,437.881,448.4684,448.2621,439.8035,462.2528851,417.3541149,43.21597189,43.69023167,NaN,NaN,NaN,NaN,NaN,NaN,-2.701323494,-5.331194796,-2.629871302,9885350820,35.93486805,14.11853463,40139268418,0,92.85714286
29/04/2022,423.59,425.87,411.21,412,437.189,448.0005,448.14835,437.8215,462.6176281,413.0253719,35.20642806,42.52992707,NaN,NaN,NaN,NaN,NaN,NaN,-3.103279111,-6.50897019,-3.405691079,9739859811,2.036082474,14.76834375,40009457886,0,100
02/05/2022,412.07,415.92,405.02,414.48,436.7374,447.4625,448.06405,435.8995,461.6569032,410.1420968,37.17345879,41.94542758,NaN,NaN,NaN,NaN,NaN,NaN,-3.003221244,-7.159717634,-4.15649639,9898172337,21.02689487,19.66594846,40125941047,50,100
03/05/2022,415.01,418.93,413.36,416.38,436.3804,446.9311,448.0211,433.8785,459.0963915,408.6606085,38.70865874,41.55630953,NaN,NaN,NaN,NaN,NaN,NaN,-2.623925546,-7.436403323,-4.812477777,9998200527,25.25005557,16.1043443,40134381487,42.85714286,92.85714286
04/05/2022,417.08,429.66,413.7099,429.06,436.3702,446.5582,448.0111,432.78,456.7992431,408.7607569,47.86463312,41.49937416,NaN,NaN,NaN,NaN,47.86463312,NaN,-1.395557419,-6.55692455,-5.161367132,10142448422,53.43409647,33.23701563,40267776944,35.71428571,85.71428571
05/05/2022,424.55,425,409.44,413.81,436.2074,445.9889,447.9074,431.1445,455.6483621,406.6406379,40.1050292,41.19129995,NaN,NaN,NaN,NaN,NaN,NaN,-1.478646823,-7.00967566,-5.531028837,9969519316,19.53767504,32.74060902,40191981539,28.57142857,78.57142857
06/05/2022,411.1,414.8,405.73,411.34,435.8682,445.4366,447.7868,429.273,453.8237883,404.7222117,39.00215688,40.79232786,NaN,NaN,NaN,NaN,NaN,NaN,-1.560416837,-7.481549884,-5.921133047,9817748505,14.04756613,29.00644588,40227958082,21.42857143,71.42857143
09/05/2022,405.1,406.41,396.5,398.17,435.0766,444.7847,447.57795,426.803,453.3522163,400.2537837,33.68333983,39.56074805,NaN,NaN,NaN,NaN,NaN,NaN,-2.316365862,-8.816590374,-6.500224512,9662162438,3.120911979,12.23538438,40124809700,14.28571429,100
10/05/2022,404.49,406.08,394.82,399.09,434.3258,444.0696,447.3683,424.7615,453.1759493,396.3470507,34.35678617,38.39806478,NaN,NaN,NaN,NaN,NaN,NaN,-2.550778782,-9.68869799,-7.137919207,9794659638,7.73690886,8.301795655,40092803272,7.142857143,100
11/05/2022,398.07,404.04,391.96,392.75,433.5812,443.3326,447.137,422.4845,453.3873345,391.5816655,31.94897,37.46254612,NaN,NaN,NaN,NaN,NaN,NaN,-2.903517162,-10.76731566,-7.863798498,9652298646,1.712829964,4.190216934,39969062343,0,100
12/05/2022,389.37,395.8,385.15,392.34,432.6702,442.6573,446.90455,419.936,451.9360571,387.9359429,31.79379119,37.08493265,NaN,NaN,31.79379119,NaN,NaN,NaN,-2.92687207,-11.52238859,-8.595516516,9527207893,16.15367333,8.534470719,40012873471,0,100
13/05/2022,396.71,403.18,395.61,401.72,431.9904,442.1247,446.7099,418.1325,449.9696587,386.2953413,39.08355939,37.05876345,NaN,NaN,NaN,NaN,NaN,NaN,-2.111105634,-11.23439856,-9.123292924,9631382314,37.22758931,18.36469753,40076864364,50,92.85714286
16/05/2022,399.98,403.97,397.6,400.09,431.3488,441.495,446.5178,416.2385,447.6336718,384.8433282,38.31716446,37.45484681,NaN,NaN,NaN,NaN,NaN,NaN,-1.509978862,-11.0107665,-9.500787639,9552759870,33.5654909,28.98225118,40059708132,42.85714286,85.71428571
17/05/2022,406.53,408.57,402.5824,408.32,431.1266,440.9013,446.37145,414.4025,443.0173296,385.7876704,44.26035464,38.19430731,NaN,NaN,NaN,NaN,44.26035464,NaN,-0.442212419,-10.05355316,-9.611340744,9635789580,52.05571782,40.94959934,40135804370,35.71428571,78.57142857
18/05/2022,403.5,403.8,390.55,391.86,430.6388,440.1139,446.125,411.76,438.3833206,385.1366794,36.65378559,37.72557972,NaN,NaN,NaN,NaN,NaN,NaN,-0.71258958,-10.50207772,-9.789488139,9518115035,15.07526399,33.5654909,40041398301,28.57142857,71.42857143
19/05/2022,388.62,394.14,387.11,389.46,429.8798,439.2359,445.8774,409.33,434.7524625,383.9075375,35.6906348,37.76016591,NaN,NaN,NaN,NaN,NaN,NaN,-0.908615122,-10.92525704,-10.01664192,9419604320,9.683217255,25.60473302,40008748235,21.42857143,64.28571429
20/05/2022,393.25,397.03,380.54,389.63,429.1628,438.3635,445.61675,407.5095,433.0989099,381.9200901,35.8192826,37.66343904,NaN,NaN,NaN,NaN,NaN,NaN,-0.881680213,-11.11874219,-10.23706197,9551036517,18.50570033,14.42139386,40022218242,14.28571429,100
23/05/2022,392.83,397.73,390.38,396.92,428.6998,437.5579,445.3889,405.93,429.9937055,381.8662945,41.24704887,37.84475262,NaN,NaN,NaN,NaN,NaN,NaN,-0.260018691,-10.56208534,-10.30206665,9627451395,33.34690554,20.51194104,40081790657,7.142857143,92.85714286
24/05/2022,392.56,395.15,386.96,393.89,428.2376,436.7352,445.1477,404.8195,428.953203,380.685797,39.74261603,37.26460855,NaN,NaN,NaN,NaN,NaN,NaN,0.043811771,-10.24730193,-10.2911137,9536002564,30.02699055,27.29319881,40145101386,0,85.71428571
25/05/2022,392.31,399.45,391.89,397.37,427.6616,435.9593,444.92115,403.8245,427.4586181,380.1903819,42.34366343,37.42451099,NaN,NaN,NaN,NaN,NaN,NaN,0.547857722,-9.606291551,-10.15414927,9627475430,49.12434326,37.49941312,40186239977,0,78.57142857
26/05/2022,398.67,407.04,398.45,405.31,427.0554,435.2353,444.7288,402.6995,423.6491907,381.7498093,47.87246639,38.05810453,NaN,NaN,NaN,NaN,NaN,NaN,1.434350043,-8.361211718,-9.795561762,9709643769,88.369604,55.8403126,40235311406,0,71.42857143
27/05/2022,407.91,415.3801,407.7,415.26,426.5392,434.6124,444.57955,402.8625,424.1471573,381.5778427,53.84538336,39.49825049,NaN,NaN,NaN,NaN,NaN,NaN,2.639085279,-6.496705164,-9.135790442,9794412479,99.65528228,79.04974318,40317428921,100,64.28571429
31/05/2022,413.55,416.46,410.03,412.93,425.9074,434.0579,444.4146,402.785,423.9105831,381.6594169,52.33316731,40.78227772,NaN,NaN,NaN,NaN,NaN,NaN,3.190438874,-5.147741849,-8.338180724,9698475499,90.17260579,92.73249735,40308029186,100,57.14285714
01/06/2022,415.17,416.24,406.93,409.59,425.2114,433.4744,444.2277,402.4455,422.89363,381.99737,50.15853688,42.08296107,NaN,NaN,NaN,NaN,NaN,NaN,3.231635153,-4.298636782,-7.530271935,9611889686,80.87416481,90.23401763,40270920980,92.85714286,50
02/06/2022,409.42,417.44,407.04,417.39,424.5674,432.9874,444.09445,401.862,419.743986,383.980014,54.87443006,43.73157813,NaN,NaN,NaN,NaN,54.87443006,NaN,3.654478358,-2.962173988,-6.616652346,9691499319,99.86449864,90.30375642,40349765136,100,42.85714286
03/06/2022,412.4,414.04,409.51,410.54,423.9022,432.4377,443.95125,401.6985,419.1961882,384.2008118,50.36727706,44.53755796,NaN,NaN,NaN,NaN,NaN,NaN,3.351106252,-2.427769531,-5.778875783,9619625038,81.30081301,87.34649215,40310575406,92.85714286,35.71428571
06/06/2022,414.78,416.609,410.5523,411.79,423.1282,431.8581,443.8109,401.721,419.2693058,384.1726942,51.15568399,45.45459507,NaN,NaN,NaN,NaN,NaN,NaN,3.117744953,-1.881694591,-4.999439544,9677133896,84.68834688,88.61788618,40276570672,85.71428571,28.57142857
07/06/2022,408.1,416.22,407.61,415.74,422.3892,431.3053,443.6728,402.5995,421.0830207,384.1159793,53.66066204,46.1260456,NaN,NaN,NaN,NaN,NaN,NaN,3.105699978,-1.117314572,-4.22301455,9736406269,95.39295393,87.12737127,40329234279,78.57142857,21.42857143
08/06/2022,413.93,415.82,410.38,411.22,421.4954,430.7722,443.4926,403.206,421.9828063,384.4291937,50.47090913,47.112983,NaN,NaN,NaN,NaN,NaN,NaN,2.685389073,-0.866278209,-3.551667282,9672056303,83.14363144,87.74164408,40284757097,71.42857143,14.28571429
09/06/2022,409.34,411.74,401.44,401.44,420.2932,430.1394,443.25995,403.6405,421.8221242,385.4588758,44.33060629,47.73012382,NaN,NaN,NaN,NaN,NaN,NaN,1.689416928,-1.439896121,-3.12931305,9585766507,56.6395664,78.39205059,40198467301,64.28571429,7.142857143
10/06/2022,394.88,395.7777,389.75,389.8,418.9152,429.4725,442.9644,403.5135,422.0412784,384.9857216,38.35038565,47.91091689,NaN,NaN,NaN,NaN,NaN,NaN,0.262290599,-2.8014498,-3.0637404,9452872657,9.317585302,49.70026104,40067778170,57.14285714,0
13/06/2022,379.85,381.81,373.3,375,417.3824,428.705,442.6081,402.1775,424.495645,379.859355,32.3709244,47.276908,NaN,NaN,NaN,NaN,NaN,NaN,-1.56252413,-5.016895563,-3.454371432,9282867796,3.851381966,23.26951122,39965695345,50,100
14/06/2022,376.85,377.94,370.59,373.87,415.8014,427.9762,442.2262,400.8665,426.3736772,375.3593228,31.96117673,46.72109091,NaN,NaN,NaN,NaN,NaN,NaN,-2.664993669,-6.785613518,-4.12061985,9178855965,7.001067236,6.723344835,39954515842,42.85714286,100
15/06/2022,377.36,383.9,372.12,379.2,414.2494,427.3884,441.86105,399.4105,426.3347058,372.4862942,36.07161894,46.27308773,NaN,NaN,NaN,NaN,NaN,NaN,-2.838581792,-7.66884709,-4.830265298,9304522762,18.37780149,9.743416899,39979905229,35.71428571,92.85714286
16/06/2022,370.51,370.94,364.0799,366.65,412.5618,426.6565,441.4365,398.15,428.5112496,367.7887504,31.27983329,45.08789965,NaN,NaN,NaN,NaN,NaN,NaN,-3.555455392,-9.274584537,-5.719129146,9170049474,4.816520209,10.06512965,39946191346,28.57142857,100
17/06/2022,365.51,369.38,362.17,365.86,410.9486,425.9704,441.0068,396.97,430.2815818,363.6584182,31.00066199,43.45613384,NaN,NaN,31.00066199,NaN,NaN,NaN,-3.816670774,-10.48996761,-6.673296839,9058935570,6.676316266,9.956879323,39948811230,21.42857143,100
21/06/2022,371.89,376.525,371.81,375.07,409.4746,425.3873,440.6162,396.242,430.7773214,361.7066786,37.95319386,42.42899288,NaN,NaN,NaN,NaN,NaN,NaN,-3.13171947,-10.58794618,-7.456226706,9135747431,23.33996743,11.61093464,39978216407,14.28571429,92.85714286
22/06/2022,370.62,378.72,370.18,374.39,408.011,424.8188,440.22275,395.1155,430.9348029,359.2961971,37.65153595,41.53563567,NaN,NaN,NaN,NaN,NaN,NaN,-2.513654368,-10.59829467,-8.084640298,9045688007,22.10964357,17.37530909,39976950935,7.142857143,85.71428571
23/06/2022,376.64,378.83,372.89,378.06,406.7738,424.1799,439.85575,394.324,430.9080705,357.7399295,40.40462822,40.50207839,NaN,NaN,NaN,NaN,NaN,NaN,-1.686576272,-10.19286064,-8.506284366,9124980142,29.18863315,24.87941472,40035685850,0,78.57142857
24/06/2022,381.4,390.09,381.365,390.08,405.8096,423.5816,439.5516,393.9595,430.5601757,357.3588243,48.43559942,40.36410142,NaN,NaN,NaN,NaN,48.43559942,NaN,-0.235128139,-8.80019454,-8.565066401,9223030475,51.26839215,34.18888962,40133511425,7.142857143,71.42857143
27/06/2022,391.05,391.36,387.44,388.59,404.7152,422.938,439.24965,393.1235,429.4114238,356.8355762,47.57965937,40.10867109,NaN,NaN,NaN,NaN,NaN,NaN,0.669934993,-7.72764766,-8.397582653,9157020858,48.88066605,43.11256378,40106231941,0,64.28571429
28/06/2022,390.23,393.16,380.53,380.65,403.5724,422.171,438.9257,391.393,426.5774796,356.2085204,43.1987088,39.36138872,NaN,NaN,NaN,NaN,NaN,NaN,0.771938838,-7.432659105,-8.204597943,9070331034,34.44547996,44.86484605,40021189429,0,57.14285714
29/06/2022,381.23,382.27,378.42,380.34,402.4198,421.5084,438.5945,389.7635,423.8074688,355.7195312,43.03211242,38.83004609,NaN,NaN,NaN,NaN,NaN,NaN,0.85042284,-7.141569393,-7.991992233,9004655035,36.65523502,39.99379368,40021018842,0,50
30/06/2022,376.24,380.6582,372.56,377.25,401.064,420.7939,438.2599,388.1465,421.3313244,354.9616756,41.32149726,38.61510973,NaN,NaN,NaN,NaN,NaN,NaN,0.730699408,-7.078617973,-7.809317381,8892146762,44.87066952,38.65712817,40038826887,0,42.85714286
01/07/2022,376.56,381.7,373.8,381.24,399.7946,420.1337,437.9267,386.339,416.7802194,355.8977806,44.3952615,39.04688658,NaN,NaN,NaN,NaN,NaN,NaN,0.943183145,-6.63033845,-7.573521595,8966986491,61.53597935,47.68729463,40104951103,0,35.71428571
05/07/2022,375.88,381.98,372.9,381.96,398.6726,419.4439,437.60065,384.91,413.2859955,356.5340045,44.95559807,39.94579184,NaN,NaN,NaN,NaN,NaN,NaN,1.141915684,-6.14612699,-7.288042674,9048424456,63.85930945,56.75531944,40186030310,71.42857143,28.57142857
